0.338
51	13
43	21
37	27
47	17
43	21
26	38
32	32
26	38
8	56
33	31
35	29
22	41
56	8
14	50
26	38
27	37
51	13
40	24
35	29
58	6
27	37
19	45
10	54
46	18
30	34
29	35
22	42
26	38
29	35
34	30
34	30
52	12
18	46
42	22
22	42
51	13
49	15
32	32
48	16
27	37
28	36
33	31
53	11
16	48
41	23
37	27
13	51
36	28
13	51
51	13
48	16
53	11
35	29
18	46
9	55
29	35
39	25
30	34
43	21
44	20
48	16
49	15
37	27
13	51
32	32
36	27
14	50
50	14
48	16
22	42
50	14
13	51
43	21
43	21
37	27
12	52
35	29
41	23
24	40
31	33
31	33
51	13
16	48
33	30
25	39
28	36
25	39
38	26
16	48
13	51
18	45
24	40
19	45
42	22
25	39
23	41
38	26
31	33
45	18
27	37
51	13
20	44
50	14
58	6
53	11
16	0
29	35
33	31
29	35
26	38
29	35
41	22
24	39
19	45
18	46
45	19
44	20
39	25
19	45
29	35
30	34
36	28
35	29
41	23
14	50
22	42
27	37
37	27
32	32
36	28
23	41
49	15
51	13
33	31
31	33
42	22
14	50
50	14
56	8
35	29
20	44
38	26
39	25
11	53
23	41
31	33
30	34
35	29
12	52
30	34
22	42
13	51
14	50
38	26
26	38
36	28
21	43
28	36
28	36
46	18
26	38
19	45
15	49
16	48
31	33
15	49
34	30
22	42
43	21
29	35
37	27
33	31
53	11
51	13
31	33
9	55
23	41
39	25
15	49
32	32
26	38
26	38
16	45
56	8
16	48
15	49
39	25
15	49
39	25
24	40
29	35
28	36
34	30
53	11
36	28
34	30
16	48
40	24
17	47
43	21
46	18
28	36
50	14
35	29
38	26
33	31
23	41
11	53
38	26
19	45
44	20
23	41
12	52
16	48
44	20
27	37
38	26
25	39
21	43
30	34
24	40
43	21
37	27
17	47
27	37
34	30
42	22
48	16
45	19
28	36
21	43
31	33
50	14
51	13
33	31
49	14
52	12
59	5
23	41
0	27
16	48
36	28
30	34
24	40
28	36
16	48
28	36
20	44
19	45
29	35
24	40
23	41
14	50
34	30
22	42
31	33
20	44
21	43
28	36
43	21
35	29
22	42
22	42
11	53
20	44
18	46
51	13
19	45
49	15
18	46
50	14
23	41
53	11
47	17
42	22
16	48
12	52
27	37
45	19
39	25
29	35
18	46
41	23
51	13
26	38
17	47
37	27
35	29
24	40
34	30
38	26
36	28
40	24
39	25
46	18
37	26
45	19
49	15
19	45
24	40
20	44
16	48
26	38
40	24
35	29
37	27
19	45
47	17
34	30
46	18
33	31
40	24
27	37
17	47
15	48
41	23
44	20
16	48
25	39
40	24
25	39
47	17
18	46
47	16
41	23
35	29
27	37
48	16
47	16
34	30
43	21
56	8
45	19
45	19
50	14
35	29
42	22
27	37
43	21
21	43
25	39
35	29
39	25
22	42
18	46
29	35
33	31
48	16
14	50
36	28
17	47
40	24
12	52
46	18
35	29
44	20
51	13
41	23
34	30
38	26
38	26
27	37
37	27
41	23
15	49
49	15
34	30
26	38
41	23
37	27
13	51
19	45
14	50
20	44
52	12
29	35
13	51
28	36
29	35
17	47
20	44
49	15
41	23
30	34
45	19
40	24
24	40
32	32
55	9
34	30
43	21
23	41
26	38
27	37
48	16
8	56
28	36
41	23
44	20
41	23
44	20
15	49
19	44
47	17
34	30
37	27
23	41
40	24
25	39
43	21
37	27
11	52
51	13
36	28
40	24
40	24
8	56
27	37
26	38
15	49
32	32
23	41
43	21
30	34
31	33
59	5
28	36
34	30
55	9
18	46
23	41
28	36
21	43
19	45
34	30
44	20
8	56
16	48
33	31
50	14
30	34
42	22
38	26
11	53
12	52
41	23
47	17
16	48
20	44
19	45
18	46
40	24
41	23
38	26
39	25
43	21
36	28
12	52
28	36
40	24
24	40
43	21
43	21
31	33
19	45
35	29
54	10
40	24
33	31
55	9
43	21
32	32
13	51
20	44
18	46
30	34
10	54
50	14
53	11
48	16
42	22
44	20
35	28
35	29
14	50
35	29
35	29
21	43
15	48
54	10
27	37
8	56
12	52
37	27
52	12
40	24
22	42
5	59
36	28
23	41
37	27
12	52
44	20
11	53
36	28
35	29
22	42
49	15
43	21
35	29
36	28
38	26
21	43
48	16
26	38
34	30
51	13
46	18
34	30
23	41
45	19
19	45
45	19
22	42
10	54
30	34
41	22
14	50
32	32
30	34
32	32
37	27
47	17
24	40
31	33
26	38
19	45
34	30
24	40
22	42
44	20
18	46
48	16
47	17
14	50
42	22
27	37
14	50
12	52
53	11
54	10
18	46
43	21
24	40
14	50
39	25
15	49
53	11
25	39
17	47
31	33
29	35
26	37
11	53
39	25
12	52
36	28
32	32
34	30
28	36
47	17
42	22
43	21
10	54
35	29
41	23
27	37
38	26
31	33
33	31
25	39
31	33
25	39
23	41
33	31
32	32
45	19
25	39
32	32
36	28
31	33
31	33
39	25
18	46
35	29
25	39
34	30
48	16
21	43
7	57
51	13
27	37
37	27
23	41
41	23
35	29
35	29
14	50
21	43
29	35
35	29
19	45
28	36
28	36
54	10
45	18
39	25
42	22
43	21
19	45
32	32
37	27
32	32
33	31
56	8
15	49
30	34
23	41
33	31
29	35
