0.394
22	42
15	49
19	45
26	38
32	32
20	44
20	44
19	45
18	46
12	52
39	25
24	40
21	43
15	49
34	30
23	41
46	18
12	52
44	20
10	54
11	53
29	35
16	48
18	46
21	43
9	55
27	37
22	42
31	33
27	37
40	24
20	44
13	51
38	26
25	39
27	37
8	56
22	42
16	48
41	23
40	24
18	46
21	42
29	35
20	44
14	50
38	26
18	46
43	21
30	34
22	42
45	19
12	52
37	27
36	28
21	43
49	14
12	52
15	49
42	22
22	42
21	43
30	34
25	39
25	39
22	42
45	19
7	57
22	42
35	29
20	44
24	40
31	33
26	38
17	47
25	39
50	14
35	29
21	43
16	48
23	41
27	37
20	44
19	45
33	31
22	42
13	51
33	31
20	44
26	38
25	39
14	50
19	45
54	10
25	39
9	55
21	43
35	29
23	41
35	29
24	40
43	21
26	38
15	49
24	40
26	38
24	40
21	43
27	37
27	37
29	35
30	34
39	25
27	37
23	41
35	29
22	42
28	36
20	44
41	23
27	37
19	45
26	38
32	32
40	24
50	14
40	24
15	49
25	39
39	25
29	35
24	40
36	28
28	36
25	39
40	24
24	40
21	43
19	45
27	37
23	41
29	35
24	40
31	33
26	38
42	22
20	44
42	22
21	43
33	31
14	50
13	51
17	47
24	40
27	37
22	42
27	37
17	47
27	37
35	29
27	37
43	21
24	40
34	30
17	47
27	37
23	41
16	48
22	42
35	29
36	28
9	55
33	31
16	48
24	40
40	24
15	49
16	48
41	23
25	39
10	54
24	40
20	44
16	48
16	48
24	40
19	45
14	50
19	45
20	44
42	22
15	49
19	45
26	38
24	40
9	55
30	34
32	32
28	36
21	43
28	36
16	48
23	41
18	46
26	38
25	39
19	45
14	50
37	27
29	34
31	33
20	44
30	34
30	34
25	39
15	49
13	51
35	29
10	54
43	21
28	36
23	41
15	49
18	46
10	54
13	51
17	47
26	38
26	38
20	44
47	17
27	37
23	41
22	42
16	48
24	40
27	37
38	26
26	38
35	29
27	37
18	46
35	29
25	39
37	27
31	33
19	45
22	42
27	37
38	26
25	39
31	33
12	52
43	21
24	40
29	35
36	28
33	31
47	17
17	47
27	37
27	37
24	40
20	44
29	35
54	10
16	48
27	37
23	41
25	39
17	47
26	38
39	25
42	22
30	34
35	29
21	43
16	48
30	34
26	38
41	23
20	44
25	39
15	49
29	35
14	50
27	37
26	38
17	47
36	28
17	47
24	40
24	40
13	51
54	10
12	52
10	54
18	46
25	39
16	48
49	15
14	50
39	25
13	51
34	30
17	47
11	53
19	45
30	34
14	50
39	25
12	52
38	26
11	53
14	50
22	42
22	42
17	47
24	40
38	25
21	43
46	17
31	33
25	39
20	44
45	19
28	36
29	35
19	45
22	42
18	46
29	35
25	39
20	44
16	48
31	33
30	34
28	36
35	29
36	28
17	47
16	48
20	44
30	34
17	47
24	40
22	42
41	23
22	42
29	35
23	41
36	28
30	34
41	23
23	41
13	51
27	37
22	42
23	41
20	44
18	46
28	36
31	33
19	45
26	38
21	43
37	27
16	48
36	28
5	59
24	40
28	36
24	40
23	41
19	45
24	40
29	35
32	32
20	44
26	38
41	23
17	47
49	15
26	38
19	45
34	30
21	43
35	29
25	39
14	50
20	44
15	49
22	42
34	30
22	42
35	29
30	34
28	36
27	37
14	50
25	39
21	43
20	44
14	50
27	37
14	50
37	27
18	46
18	46
17	47
29	35
30	34
30	34
12	52
25	39
27	37
34	30
19	45
23	41
17	47
27	37
29	35
19	45
9	55
17	47
15	49
32	32
30	34
17	47
34	30
20	44
39	25
35	29
61	3
17	47
19	45
9	55
41	23
38	26
29	35
19	45
16	48
22	42
29	35
28	36
28	36
20	44
30	34
33	31
19	45
24	40
25	39
16	48
16	48
38	26
29	35
17	47
30	34
13	51
20	44
24	40
23	41
15	49
28	36
21	43
33	31
32	32
25	39
26	38
21	43
32	32
15	48
14	50
34	30
25	39
30	34
17	47
26	38
24	40
23	41
39	25
15	49
10	54
36	28
38	26
25	39
19	45
24	40
13	51
42	22
31	33
45	19
12	52
28	36
33	31
23	41
13	51
16	48
36	28
37	27
12	52
27	37
36	28
17	47
17	47
24	40
45	19
18	46
36	28
18	46
18	46
29	35
22	42
13	51
24	40
28	36
50	13
21	43
24	40
21	43
26	38
27	37
18	46
13	51
25	39
24	40
29	35
13	51
18	46
20	44
17	47
15	49
21	43
11	53
17	47
25	39
53	11
21	43
26	38
22	42
17	47
18	46
19	45
24	40
41	23
19	45
26	38
30	34
33	31
26	38
23	41
20	44
26	38
32	31
19	45
18	46
22	42
31	33
18	46
17	47
11	53
21	43
32	32
39	25
22	42
30	34
15	49
28	36
33	31
32	32
22	42
14	50
23	41
33	31
21	43
19	45
23	41
30	34
44	20
15	49
19	45
16	48
27	37
22	42
25	39
29	35
11	53
22	42
16	47
31	33
19	45
15	49
24	40
30	34
21	43
15	49
18	46
24	40
19	45
26	38
19	45
39	25
25	39
32	32
41	23
26	38
37	27
15	49
33	31
16	48
28	36
40	24
14	50
7	57
44	20
27	37
22	42
34	30
31	33
32	32
19	45
33	31
16	48
26	38
12	52
22	42
22	42
29	35
35	29
27	37
24	40
28	36
17	47
27	37
17	47
14	50
27	37
19	45
27	37
24	40
34	30
20	44
31	33
33	31
36	28
14	50
23	41
33	31
29	35
15	49
24	40
11	53
19	45
21	43
29	35
30	34
35	29
11	53
23	41
9	55
11	53
37	27
28	36
15	49
27	37
21	43
23	41
15	49
30	34
30	34
30	34
36	28
27	37
13	51
36	28
17	47
24	40
26	38
19	45
22	42
21	43
20	44
13	51
33	31
22	42
28	36
36	28
29	35
29	35
14	50
13	51
23	41
36	28
31	33
15	49
31	33
22	42
27	37
19	45
9	55
22	42
33	31
13	51
23	41
31	33
33	31
22	42
22	42
31	33
20	44
24	40
34	30
16	48
22	42
26	38
23	41
12	52
13	51
18	46
28	36
29	35
14	50
20	44
23	41
29	35
39	25
16	48
31	33
29	0
22	42
20	44
23	41
26	38
17	47
26	38
25	39
28	36
25	39
22	42
22	42
20	44
22	42
27	37
39	25
14	50
26	38
35	29
34	30
26	38
28	36
27	37
31	33
22	42
30	34
31	33
21	43
30	34
19	45
30	34
19	45
18	46
20	44
14	50
33	31
27	37
28	36
16	48
33	31
25	39
33	31
24	40
23	41
26	38
25	39
15	49
27	37
15	49
14	50
19	45
24	40
10	54
23	41
15	49
19	45
22	42
20	44
20	44
27	37
43	21
27	37
31	33
33	31
40	24
14	50
23	41
24	40
21	43
23	41
26	38
27	37
23	41
44	20
16	48
17	47
24	40
14	50
27	37
21	43
16	48
11	53
17	47
29	35
25	39
36	28
23	41
22	42
31	33
28	36
20	44
20	44
13	51
30	34
20	44
32	32
12	52
27	37
25	39
13	51
20	44
40	24
23	41
35	29
46	18
14	50
27	37
20	44
12	52
30	34
21	43
26	38
19	45
32	32
20	44
20	44
33	31
29	35
43	21
17	47
15	49
20	44
29	35
9	55
13	51
18	46
24	40
11	53
12	52
35	29
36	28
18	46
25	39
32	32
17	47
28	36
25	39
14	50
20	44
15	49
14	50
16	47
29	35
24	40
21	43
19	45
27	37
17	47
36	28
27	37
17	47
27	37
21	43
31	33
16	48
35	29
40	24
18	46
31	33
12	52
26	38
21	43
25	39
17	47
45	19
27	37
16	48
10	54
43	21
18	46
16	48
12	52
23	41
32	32
41	23
35	29
48	16
34	30
20	44
22	42
28	36
33	31
26	38
17	47
22	42
27	37
23	41
11	53
11	53
22	42
24	40
16	48
28	36
38	26
37	27
15	49
17	47
27	37
48	16
3	61
50	14
27	37
38	26
39	25
42	22
20	44
23	41
24	40
21	42
19	45
15	49
35	29
15	49
33	31
32	32
19	45
22	42
34	30
31	33
28	36
29	35
20	44
32	32
31	33
26	38
15	49
17	47
30	34
26	38
22	42
18	46
24	40
22	42
22	42
38	26
24	40
40	24
25	39
10	54
36	28
9	55
16	48
35	29
20	44
32	32
15	49
25	39
18	46
16	48
23	41
35	29
29	35
31	33
6	58
12	52
28	36
28	36
12	52
23	41
21	43
37	27
8	56
23	41
23	41
29	35
22	42
14	50
20	44
45	19
18	46
29	35
29	35
10	54
23	41
40	23
29	35
30	34
29	35
40	24
21	43
17	47
25	39
32	32
14	50
27	37
17	47
23	41
42	22
54	10
24	40
26	38
35	29
36	27
23	41
23	41
21	43
19	45
21	43
22	42
32	32
25	39
32	32
17	47
14	50
34	29
16	48
21	43
28	36
7	57
41	23
23	41
34	30
31	33
23	41
25	39
44	20
22	42
28	36
32	32
14	50
41	23
27	37
30	34
19	45
16	48
17	47
34	30
32	32
22	42
17	47
33	31
44	20
36	28
16	48
27	37
23	41
15	49
40	24
15	49
22	42
20	44
23	41
21	43
39	25
20	44
24	40
26	38
39	25
23	41
28	36
38	26
41	23
18	46
18	46
17	47
14	50
40	24
29	35
30	34
18	46
22	42
14	50
32	32
23	41
36	28
23	41
17	47
19	45
27	37
15	49
34	30
32	32
20	44
40	24
21	43
24	40
20	44
38	26
24	40
15	49
30	34
29	35
32	32
25	39
47	17
33	31
32	32
14	50
31	33
29	35
24	40
26	38
25	39
37	27
23	41
30	34
18	46
27	37
20	44
29	35
11	53
33	31
12	52
20	44
15	49
22	42
19	45
28	36
32	32
26	38
29	35
19	45
24	40
19	45
27	37
20	44
21	43
13	51
28	36
6	58
23	41
25	39
36	28
28	36
7	57
30	34
36	28
